Index,Name,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Credit_Score
2804,Flynnq,114597.04,9366.753333,7,6,4,4,29.125,8.125,10.54,1,2,926.18,30.95388099,377.5,225.9237623,126.9794674,644.0379529,Poor
2805,Flynnr,85553.97,7223.4975,1,4,1,2,4.125,0,10.775,0.75,2,180.95,32.87736285,218.5,95.10542587,77.51567347,548.334623,Good
2806,Fontef,57986.32,4740.193333,3,5,2,3,4.375,7.25,1.735,1.125,2,222.83,33.54012614,313.5,132.9673406,68.06899898,352.3157355,Poor
2807,Fontes,13180.99,936.4158333,5,4,12,4,13.625,15.125,9.19,2.25,1,1437.02,32.2235056,283.5,37.42957476,25.60501172,279.7929887,Standard
2808,Foo Yuna,16157.79,1159.4825,6,4,9,7,7.625,13.25,14.415,6.25,1,1665.02,29.4993823,200.5,88.83505092,21.67877409,230.6068813,Standard
2809,Foo Yund,119485.445,10037.12042,7,4,9.5,2,21.8125,13.8125,8.1925,6,1,502.565,35.37790884,337.0625,141.0125161,72.15194081,835.0612145,Standard
2810,Foo Yune,26921.13,2150.4275,5,7,17,4,23.125,19.625,3.635,3.25,1,124.1,33.80127518,272.5,72.52834994,45.28252739,273.2750944,Standard
2811,Foo Yunf,34107.42,3000.285,8,5,17,2,15.25,15.375,10.925,7,1,884.77,32.43021566,202.5,44.53855484,37.63624661,368.5466795,Poor
2812,Foo Yuni,48610.06,4238.838333,5,4,10,3,15,19.875,7.52,6,1,1175.65,32.79531032,139.5,74.05979386,74.63445916,425.900665,Good
2813,Foo Yunk,22251.84,1799.32,4,2,6,3,13,7,10.975,1,2,310.58,34.68112871,256.5,46.01980317,20.08978615,328.1852941,Good
2814,Foo Yunm,14369.5,962.4583333,7,7,19,9,35.125,20.5,26.585,10.25,0,4496.77,29.48172714,142.5,79.50655235,0,230.2122481,Poor
2815,Foo Yuno,58951.84,4791.653334,9,7,27.5,7,37.1875,21.1875,14.74,8,0,3185.815,31.50633842,75,220.3002242,46.51607,323.9441978,Poor
2816,Foo Yunp,73604.33333,6126.361112,2.666666667,3,12.66666667,2.666666667,14.79166667,7.916666667,9.323333333,4.166666667,2,1142.626667,34.66032913,240.5416667,48.7419519,77.22028177,484.0524617,Standard
2817,Foo Yunq,30207.15,2272.2625,3,3,13,4,31.5,14,9.035,7,1,1423.88,30.11564686,227.5,61.07748787,31.51765853,329.3738065,Standard
2818,Foo Yuns,170824.68,14489.39,0,3,4,4,6,6.625,1.25,4.75,2,1167.04,32.96169785,305.5,566.1347697,202.4555853,524.5554568,Poor
2819,Foo Yunt,61117.29,4814.416053,8,8,17,7,18.125,13,7.99,6,1,2139.33,32.08680999,97.5,340.5933212,39.80608076,242.7500049,Poor
2820,Foo Yunu,17074.51,1426.875833,7,9,19,5,54.125,22.75,7.545,10,0,1598.4,30.83988209,218.625,60.96389059,34.32302382,273.2096202,Poor
2821,Foo Yunw,20455.05,1959.5875,7,8,29,9,27,17.875,2.64,11.25,0,1416.41,29.46704429,96.5,92.91725642,28.64418535,252.33571,Poor
2822,Foo Yuny,71653.215,5780.10125,5,3,10,3,13.625,16.375,15.685,6.625,1,355.55,34.29589654,226,135.87659,58.30297877,495.8879284,Standard
2823,Fooa,30743.6,2557.966667,5,4,5,1,23.125,13.5,15.135,4.5,1,401.53,29.04960839,90.5,20.42494218,35.9334543,386.2186951,Standard
2824,Fooh,52022.01,4338.6675,7.5,7,8.5,1,21.5,16,19.7325,3.375,1,149.795,31.96181921,265.5625,45.58827593,56.9477849,447.9462554,Standard
2825,Fool,9989.21,653.4341667,5,4,20,2,15,11.125,6.31,4.75,1,731.05,30.44225612,229.5,10.50617336,0,286.0211081,Standard
2826,Foon,34126.19,2619.849167,5,7,10,3,5.5,14.375,12.135,6.75,1,963.43,28.83068288,148.5,50.64709903,28.44657745,316.9144271,Standard
2827,Foor,25846.78,1909.898333,7,3,16,4,11.25,12.25,11.92,1,1,1.23,32.63515292,290.5,85.27657308,33.63162279,255.4031126,Standard
2828,Foos,21734.3275,1937.173996,5.5,7.5,15.5,4.5,24.75,19.375,5.73,6.5,0,1425.975,32.14700682,171.5,88.05908517,23.17296988,288.9048604,Poor
2829,Foot,76019.68,6602.973333,9,6,29,8,15.625,16.625,9.19,6.625,0,1743.81,37.34394786,80.5,390.5887994,84.19077531,271.6265312,Poor
2830,Foov,14411.9,1316.91385,6,8,24,7,22.375,17.75,26.3,7,0,3640.4,33.27586731,114.5,78.70158406,38.66384893,223.1232869,Standard
2831,Foow,19344.27,1541.0225,5,3,8,1,14.875,12.875,3.655,2,1,861.19,30.48904071,330.5,12.23465091,49.03701147,304.3878319,Standard
2832,Fooy,14634.6975,1232.558125,7.5,4.5,10.5,2,13,11.6875,4.5325,6.25,0,1026.855,30.65689684,166.5,15.49300634,35.66612922,299.9875943,Poor
2833,Forgionej,32061.94,2373.828333,4,3,6,0,6.875,4.5,2.31,3,2,1443.42,34.47150561,254.5,0,43.26719241,410.3305567,Good
2834,Forgionen,72657.1,5900.758333,4,3.5,14,2.5,10,12.0625,6.4875,1.6875,2,676.98,32.96663238,318,112.0121793,80.71387893,500.700769,Good
2835,Forgioneo,10361.92,666.4933333,6,5,32,7,53.25,18.625,26.92,6,0,3293.1,28.35243847,28.5,44.01212564,12.79737831,249.7425295,Poor
2836,Forgioner,67232.355,5414.69625,4,5,12.5,4.5,19.75,16.3125,6.43,7.8125,1,1092.12,31.46373273,157.5,213.6657206,79.04879493,294.8896851,Poor
2837,Forgiones,41646.88,3515.573333,4,4,3,4,10.125,9.5,11.37,3.125,2,732.11,30.19798709,296.5,80.7323498,46.04634349,398.8830856,Standard
2838,Forgionev,41771.02,3293.918333,6,10,17,7,35,20,22.535,12.25,0,3524.73,31.27208526,101.5,127.6176089,40.45133473,275.2157778,Standard
2839,Forgionex,80191.38,6293.827869,2,3,3,4,7.75,4.125,11.19,6.625,2,1452.86,33.63666064,328.5,687.6646636,90.83898887,458.8801094,Good
2840,Forgionez,28638.97,2592.580833,7,6,6,3,13.875,10.625,1.715,0.5,1,149.92,33.3919561,358.5,68.88831043,45.08418342,329.498112,Standard
2841,Foyd,38367.08,3199.256667,5,3,14,7,26.5,17.625,19.005,8,1,1336.02,34.38391244,199.5,209.6691554,29.0064961,218.5792581,Standard
2842,Fraendeb,44801.72,3973.476667,0,5,6,1,13.5,9.5,4.53,4.75,2,156.08,32.70701252,385.5,21.76253187,54.85797974,461.5284229,Good
2843,Fraendeh,32464.1,2668.341667,4,3,10,1,7,7.75,4.82,1,1,681.09,30.30380453,386.5,19.18656123,48.88985653,396.2610662,Standard
2844,Fraendem,31820.56,2520.713333,7.75,6.75,8,1,22.625,14.625,8.44,2,1,1394.06,30.5884929,307.5,17.29983196,63.3313125,374.4861891,Standard
2845,Framkee,118462.56,9702.88,2,3,2,2,2.75,8,3.81,4.5,2,1404.39,33.51479576,340.5,128.9411294,88.12688895,645.5247902,Good
2846,Framkel,78024.96,6746.08,6,9,32,5,27.75,21.375,24.34,6,0,4732.06,29.43565856,152.5,301.0706312,80.48120252,366.6174806,Standard
2847,Francesca Le,61711.89,5403.6575,5.125,5.125,5,2,20.875,14,14.085,7,1,464,35.04244379,66.5,68.57886737,77.40506179,518.130178,Standard
2848,Francesca Piscioneric,31557.73,2877.810833,0,5,6,2,9.375,11.375,1.05,3.5,2,1323.96,34.89709616,287.625,28.79368849,45.11384638,342.6708038,Poor
2849,Francescak,18894.02,1524.501667,0,3,7,2,5.25,3,3.83,3,2,501.22,29.01438891,284.5,29.57994369,25.34480469,293.339195,Good
2850,Francescao,95187.6,7912.3,4,7,15,0,5.875,15.875,3.29,2,1,1249.88,36.91313913,366.5,0,54.25392734,783.3808469,Good
2851,Francescay,39139.35,3414.6125,4,4,4,4,21.5,11.5,1.94,0,2,1258.77,33.73844834,196.5,122.6212995,27.3532868,351.1212614,Poor
2852,Francesco Canepan,7493.29,827.4408333,5,5,5,6,8,17.875,12.67,7.625,1,2179.63,33.01099608,155.5,25.89105236,18.09852354,267.4197337,Standard
2853,Francesco Guarascioh,11176.27,680.3558333,7,3,20,4,6.25,15.875,6.605,4,1,374.7,29.80924826,220.5,19.38330153,0,273.262918,Standard
2854,Francesco Guarascioi,26175.52,1985.293333,8,6,6,2,18.625,10.625,5.445,0,2,359.67,32.34338013,301.5,26.83928438,39.61164768,307.0157354,Good
2855,Francesco Guarasciom,17785.93,1684.160833,3,7,1,2,7.625,9.625,1.74,5.5,2,849.81,32.52367605,312.5,14.92184685,44.33158132,342.1315527,Poor
2856,Francesco Guarascios,30953.51,2807.459167,4,4,14,2,8.5,13.625,8.165,2,1,1106.09,30.71854718,310.5,28.5395758,48.3368815,385.98198,Standard
2857,Francescow,58416.36,4877.03,6,6,29,5,51.375,25,7.95,11,0,1300.14,27.21943817,138.5,224.2047013,86.8430053,329.649666,Poor
2858,Franciscoi,33284.76,2775.73,9,5,15,9,56.875,22.5,2.42,8,0,2377.23,33.00149159,204.5,228.2386969,18.4588685,149.7011431,Poor
2859,Francisz,44143.08,3912.59,6,7,19,1,27,16.625,15.66,6.125,1,547.3,34.58245695,202.5,29.10560449,46.58953862,351.7542662,Standard
2860,Frank Jackb,10189.235,557.1029167,7,3,25,7,9.375,14.5,11.77,7,1,1381.87,34.15198911,154.5,33.10397924,18.58853036,266.1776252,Poor
2861,Frank Jackj,69324.4,5509.033333,4,7,12,3,11.375,8.125,10.64,7.625,1,1075.73,31.30666891,208.5,115.0087063,42.32775906,418.6066541,Standard
2862,Frank Jackz,72904.16,6341.346667,4,7,13,2,27.125,15.125,10.035,5.125,1,748.11,32.63799952,224.625,67.7603496,146.3942914,522.6032327,Standard
2863,Frank Siebeltu,102412.35,8290.3625,5,6,8,0,25.75,16.125,11.255,1.75,1,719.06,35.29262798,224.5,0,88.98771146,871.9157041,Standard
2864,Frank Tangp,114695.44,9612.953333,2,7,4,4,18.25,4.75,4.98,0.875,2,1016.14,33.97115524,347.5,350.7441879,152.3238178,551.6642871,Poor
2865,Frankc,14884.465,1538.372083,8,5,1,4,24.875,16.375,7.04,4,2,1122.86,33.10968049,340.5,37.78683849,51.46133616,281.9397125,Poor
2866,Frankela,8532.975,900.08125,6,6,19,6,17.125,17.75,4.47,8,0,2389.96,28.26051166,164.5,24.35809436,30.47150734,264.5231725,Poor
2867,Frankelb,40444.1425,3374.91527,5.5,7,16,4,32.5625,13.125,12.7225,7,0,1155.275,32.51842592,272.5625,62.90164642,47.12696461,427.1606184,Poor
2868,Frankeld,45652.17,3888.3475,8,6,13,7,5.125,11.875,18.065,8,1,28.54,31.11240171,127.5,160.4733036,50.41215826,319.7437963,Standard
2869,Frankelg,61792.92,5080.41,8,4,11,8,34.375,17.0625,13.22,8.4375,0,2734.12,32.07758218,116.5,302.1045614,65.68957025,198.4598364,Standard
2870,Frankelk,44962.88,3521.906667,3,2,11,1,5,8,8.665,0,2,565.48,30.83799601,246.5,18.86286845,44.57321412,442.9261658,Good
2871,Frankelx,127464.8,10572.06667,7,4,14,1,26.375,16.75,11.355,0.5,1,917.37,33.53028633,222.5,85.26475732,111.5786695,853.0546511,Standard
2872,Frankelz,143802.44,11879.53667,6,6,6,6,28.625,16.375,14.415,7,1,1108.01,32.30752347,179.5,553.5518785,107.7978509,589.1346575,Standard
2873,Frankf,86763.16,7138.263333,4,5,9,6,17.125,12.875,15.62,9.25,1,959.9,30.53009378,107.5,324.0649391,54.05323399,416.1289633,Poor
2874,Frankz,82651.74,6756.645,6.375,3.25,14,3,7.25,18.75,15.535,9.5,1,1348.26,31.55076589,205.5,147.5225031,70.5790073,385.3428464,Standard
2875,Frazierm,30272.61,2258.7175,3,3,15,1,30,7.75,8.83,8.625,1,180.94,31.85835016,193.5,17.97585099,54.66555554,355.651695,Standard
2876,Frazierp,34593.98,3060.831667,4,4,12,2,23,10.625,10.095,4,1,1453.07,35.06534154,358.5,43.33549073,47.95964445,433.3217015,Standard
2877,Frearsono,19375.76,1633.646667,4,3,6,1,29.375,19.125,12.56,4,1,1053.72,31.73886661,328.5,10.51161882,26.62827185,320.6396595,Standard
2878,Fredrik Dahlf,14791.615,1342.634583,0,5,9,4,7,12.625,9.49,4.75,2,683.67,29.64660187,349.5,42.84660884,34.79840224,275.7697352,Good
2879,Fredrikz,10333.895,657.1579167,3,6,20,4,13.875,14.75,9.695,8.5,1,70.46,30.50743337,122.5,21.45334054,27.37569314,274.621485,Standard
2880,Freifeldb,9955.255,834.6045833,3,7,19,4,10.75,20.125,6.465,9.25,1,447.15,29.39143947,319.5,18.4367866,30.03063547,284.4208875,Standard
2881,Freifeldd,17810.5,1200.208333,5,7,8,1,8.25,16.375,8.23,4.625,2,1163.48,32.88678783,391.5,14.20584915,28.72676161,312.4571691,Good
2882,Freifeldf,33049.41,2547.1175,7.5,6.5,19,3,31.0625,15.4375,9.245,9.5625,0,1713.21,33.09860885,222.0625,49.24049902,30.19955685,352.9528747,Poor
2883,Freifeldh,20858.03,1528.169167,10,7,32,2,53.875,24.5,3.25,12,0,2164.84,33.78065563,143.5,30.79305494,30.40579125,311.1030533,Poor
2884,Freifeldl,38681.04,3309.42,7,7,15,7,46.875,17.375,7.185,6.75,0,3442.38,30.89671797,101.5,188.3201709,45.54925477,267.0500939,Poor
2885,Freifeldm,21949.16,1927.096667,4,6,4,0,5.75,4.75,4.78,4.5,2,1420.73,31.2038821,396.5,0,13.61382772,378.9302269,Poor
2886,Freifeldo,27556.26,2363.355,7.5,5,22,5,23.375,15.375,6.37,6.25,0,914.875,31.8111505,206,70.90933277,31.24167789,272.7220608,Poor
2887,Freifelds,14995.29,1052.135221,7,5,28,5,42.75,24,20.85,7.5,0,4593.28,30.27806592,38.5,103.7721032,20.30852372,273.1626239,Poor
2888,Freifeldu,59235.7025,4879.769322,2.5,3.5,10,0.5,13.125,6.0625,7.9725,2.5,2,637.96,34.82760491,264.5,78.33306068,97.30724691,414.6471438,Standard
2889,Freifeldv,96318.66,7847.055,4,5.5,5,0.5,7.25,6.25,4.0175,1.4375,2,928.78,34.89479723,310.0625,38.03036723,64.78706503,787.4029514,Good
2890,Freifeldw,61889.17667,5121.431389,6.666666667,5.333333333,9.666666667,2.333333333,9.5,14.79166667,10.96166667,4.541666667,1,599.5333333,33.42912742,257.25,83.08087227,66.43243174,460.7696247,Standard
2891,Freifeldy,14058.75,1367.5625,7.5,4.5,16,5,25.875,16.625,0.89,9,0,1977.54,32.32485546,121.5,45.9420573,20.96859622,255.9157391,Poor
2892,Freifeldz,32111.09167,2605.924306,5.333333333,4,10.33333333,1,16.45833333,8.958333333,6.31,3.041666667,2,982.14,32.38771069,271.8333333,20.12464692,42.87667198,406.1992224,Poor
2893,Freiliche,35938.45,2830.870833,3,5,15,4,18.875,13.625,7.34,3,1,1438.83,31.01870732,246.5,96.96085526,41.39396311,309.2072048,Standard
2894,Freilichi,20730.55,1598.545833,8,6,27,7,20.75,11.5,16.495,9.625,1,1388.52,30.20916692,114.5,106.9975942,14.34893441,245.1108466,Poor
2895,Freilichn,135445.2,11415.1,5,4,17,3,22,17.875,19.4,4,1,654.81,35.24168441,85.5,222.9189043,122.5675706,567.3460106,Poor
2896,Freilichp,142106.96,11621.24667,6,3,19,0,25.625,17,2.96,2,1,551.73,32.29408199,270.5,0,162.265648,853.5368478,Good
2897,Freilichq,27316.86,1985.405,3,3,20,3,14.125,17.875,10.8,7.375,1,761.67,29.57738872,316.625,56.83239035,40.66228966,312.9884394,Good
2898,Freilicht,20024.17,1544.680833,4,5,10,4,17.25,15.875,13.055,10.5,1,698.93,32.68909467,96.5,35.90346971,41.9466295,292.5450622,Standard
2899,Freilichu,69851.4,5581.95,9,8,23,3,20.5,9.875,5.93,10.875,1,1713.36,36.05467131,205.5,140.7252996,90.55088605,377.6279081,Poor
2900,Frenchk,80595.48,6899.29,7,5,6,0,30.25,11,17.54,6.125,1,1261,32.4266993,208.5,0,144.9709018,465.0739276,Standard
2901,Frencho,43655.04,3794.92,5,7,5,4,10.375,3.5,2.835,0,2,97.41,30.26336852,352.5,131.2362359,49.59684044,336.3117524,Poor
2902,Frenchw,87957.02,7453.751667,2,5,9,4,9,1.125,7.855,2.375,2,811.01,33.86690717,234.5,195.9137033,52.71435429,488.8271355,Poor
2903,Frenchx,8283.985,764.3320833,8,4,17,5,25.75,9.25,14.595,6,1,1225.06,33.67417426,148.625,27.71766992,14.33145701,276.555852,Poor
2904,Frewh,84408.16,7211.013333,4,5,18,3,24.5,11.625,13.29,5,1,645.83,34.74996261,89.5,174.7990344,127.8339618,470.0970336,Standard
2905,Frewy,57802.695,4633.89125,5.8125,5.25,15,4.5,25.625,12.4375,4.845,6.625,1,1135.15,30.73213815,204,180.0619552,39.39693519,369.863823,Standard
2906,Frostb,14974.765,1240.897083,4,5,6,4,18.75,12.875,7.03,2.875,1,1292.04,31.08809244,298.625,32.17664706,27.18216913,295.3985154,Standard
2907,Frostf,74270.8,6325.233333,7,5,16,9,39.25,25,28.43,10,0,3955.65,30.22678345,163.5,391.0468209,79.49848268,324.6148792,Good
2908,Frostg,79172.08,6389.673333,8,4,14,5,15.875,15.25,15.485,10.5,1,2519.19,31.27248819,119.5,170.1067666,77.141613,465.9447861,Poor
2909,Frostl,17446.07,1245.839167,6,7,15,7,20,20.5,8.98,8,1,2239.2,30.47183856,179.5,73.09941738,15.40898496,243.8420859,Poor
2910,Frostn,30371.74,2546.978333,3,4,3,4,13.75,9.5,3.48,3,2,202.55,31.49426677,342.875,96.88485648,21.47335185,284.739564,Good
2911,Frostq,16518.585,1563.54875,1,5,9,4,3.875,9.75,11.67,5.25,2,272,29.78542742,358.5,47.62333141,19.73392456,289.4982305,Good
2912,Fuchsq,9243.765,564.31375,9,8,19,2,53.375,19.375,4.6,6,0,1459.06,32.83255762,163.5,13.68289337,10.21922841,293.6306304,Poor
2913,Fusen,62719.36,5315.613333,1,7,1,2,8.25,2.625,5.4,4.875,2,73.8,33.64173526,361.875,58.31563823,71.35344536,411.9249764,Good
2914,Gabriel Debenedettio,140947.8,11496.65,5,7,5,2,9.75,19.25,7.33,6.5,1,1348.57,32.32479399,229.5,224.2138181,103.5250401,655.0752497,Good
2915,Gabriel Debenedettis,132705.63,11184.8025,4,2,4,4,3.75,5.875,5.675,4,2,774.01,32.08778748,221.5,364.3907233,89.43888809,687.374294,Good
2916,Gabriel Wildaud,38334.61,2966.550833,3,4,12,2,12,2,5.475,3,2,1234.53,29.7207452,247.5,41.07297101,31.88331042,376.5764348,Good
2917,Gabriel Wildauf,129680.28,10643.69,8,3,5,2,27.5,17.625,17.525,4.5,1,240.27,36.55768103,244.5,114.1656094,114.72445,884.6956274,Standard
2918,Gabriel Wildauk,60485.13,5179.4275,9,7,15,8,18.375,20.5,4.9,12.5,0,1746.37,32.40916213,173.5,297.1648727,62.26980431,268.5235565,Poor
2919,Gabriel Wildauu,61934.52,5308.21,7,5,15,0,25.375,11.625,14.685,4.625,1,107.55,34.11460589,396.5,0,61.35376078,622.338115,Standard
2920,Gabriel Wildauv,32901.79,2549.815833,4,5,1,1,8.875,8.25,5.765,0,2,798.71,32.77371474,314.5,19.32408143,28.73115487,374.7254384,Good
2921,Gabrielc,16253,1620.416667,8,7,24,9,30.75,15.75,6.54,6,0,1467.62,31.79706319,191.625,75.13662168,42.84359604,257.9642909,Poor
2922,Gabrielh,135883,11330.58333,6,7,8,1,9.25,10.75,12.355,2,1,132.78,34.34036304,277.5,109.0751641,125.3037084,817.8267193,Standard
2923,Gabriella Bruschio,14235.22,975.2683333,10,8,25,2,21,23.25,4.34,10.25,0,2072.25,30.21170909,152.5,18.49661877,32.27827144,283.4716342,Poor
2924,Gabrielq,42514.56,3780.88,7,9,31,7,15.875,16.625,17.46,9.25,0,3653.14,32.85520457,128.5,143.179286,41.48351156,356.9571802,Poor
2925,Gabrielw,27172.31,2203.359167,6.75,5.75,19,1,26.25,12.375,9.745,0,1,1235.92,31.72893479,205.5,13.13957888,21.08438821,362.9499795,Standard
2926,Gaffend,18372.22,1486.018333,5,5,8,6,20,11.75,7.76,5,1,1517.44,31.47105538,224.625,54.34722951,63.18841058,254.4192766,Standard
2927,Gaffenr,15106.33,1540.860833,6,9,16,8,52.5,18.375,4.48,12.375,0,1389.92,29.89095707,95.5,79.45377456,28.92424232,239.4147382,Poor
2928,Gaffenw,17891.16,1588.848865,10,9,27,8,44.625,17.625,6.995,8,0,2200.96,33.21180566,98.5,77.62572887,16.5075699,242.2454625,Poor
2929,Gahagand,10100.48,1129.706667,9,10,29,7,25.375,17.625,9.89,9.5,0,4336.68,32.73921046,152.5,32.90921687,30.57937378,292.0194957,Poor
2930,Gaierm,73409.8,6202.483333,7,9,18,3,21.5,11.125,17.38,10,1,2529.51,33.53951816,221.5,91.94082317,60.42226433,538.3682568,Poor
2931,Gaiero,32897.91,2468.4925,3,3,5,3,4.625,14.625,11.45,0,1,342.77,28.72201797,323.5,47.73495058,17.42767131,271.5061746,Poor
2932,Gancep,110064.33,9095.0275,5,4,5,2,28.75,19.125,11.08,1,1,456.58,32.54950811,263.5,136.9409831,77.67211892,803.0070741,Standard
2933,Garciak,148570.8,12370.9,5,2,8,4,11,9.25,9.715,1,2,147.27,33.96805604,368.5,420.4768142,102.1888605,581.7882104,Good
2934,Garciaw,14560.43,1250.369167,6,6,20,6,9.375,12.375,16.425,7.125,1,2353.97,33.12867868,162.5,47.6316408,33.23664667,272.2544871,Poor
2935,Garciaz,14335.46,1087.621667,4,3,8,1,14.25,14.75,9.35,8,1,726.59,30.02200214,275.5,9.987632453,16.62051347,309.0258449,Standard
2936,Gardnerh,8409.98,553.8316667,3,7,18,2,13.25,19,19.45,7.75,1,910.12,31.27285104,109.5,13.64140178,0,279.7852626,Poor
2937,Gardneri,21403.175,1625.597917,5,3,6,0,14.25,0.375,7.04,3.375,2,1348.1,32.37562939,370.5,0,56.21704704,300.523331,Standard
2938,Gardnero,21139.23,1646.6025,5,5,7,4,22.75,9.375,2.75,4,1,298.5,31.48890431,378.5,66.90259343,20.87595204,243.860687,Poor
2939,Gardnerp,115649.52,9400.46,5,5,9,2,7.875,5.125,10.585,5,2,641.04,33.14317937,244.5,104.619466,89.72622143,744.6941731,Poor
2940,Gardneru,16041.85,1479.820833,9.25,6.25,30,7,44.625,17.25,2.295,11,0,4902.52,34.43385925,91.625,59.99621236,0,246.6553631,Poor
2941,Gareth Goreu,20040.64,1508.053333,3,6,9,2,21.25,8.875,11.18,1.875,2,1255.55,32.84306095,388.5,32.71828748,46.11091459,291.6721059,Poor
2942,Gareth Jonesd,65074.585,5486.382084,7,6.5,17,4.5,28.5,15,8.72,7.25,0,1712.19,30.92133031,232.5,154.6334266,69.02212357,411.0070537,Poor
2943,Gareth Jonesj,33884.76,2693.581472,7,5,17,3,60.375,24.875,10.01,12,0,1379.31,29.35212604,240.5,274.4586525,60.51946255,312.6360193,Poor
2944,Garethu,101203,8675.583333,8,4,6,4,25.125,13.25,3.58,1,1,598.94,31.42714933,290.5,278.9073204,81.31217244,395.4517891,Standard
2945,Garethw,12287.43,1119.9525,4,3,19,2,7.75,13.125,12.21,6.75,1,1271.65,33.90237902,74.5,14.30802796,20.7429973,295.495225,Standard
2946,Garima Goelo,21733.845,1426.43088,4,2,6,3,6.375,3.25,5.065,2.875,2,47.23,33.89121,280.5,150.8910015,48.16894886,295.1470314,Good
2947,Garimac,88726.46,7104.871667,2,3,7,3,4.75,4,9.045,2.125,2,477.58,30.54400066,377.5,161.2242491,137.1875398,567.9308137,Good
2948,Garimal,9313.8,1019.15,10,9,24,9,17.5,22.5,2.485,9,0,2879.88,30.53379626,143.5,36.47355095,15.15732653,284.4378417,Poor
2949,Garzas,17889.32,1504.776667,9,6,19,7,29.5,15.375,3.595,10,0,3693.67,29.8509463,109.5,100.7346565,56.08464677,218.3595087,Poor
2950,Gauntp,8102.765,467.2304167,6,8,15,8,29.625,20.125,26.54,10.5,0,2750.88,30.7791139,125.5,29.49326117,11.07840539,257.474492,Standard
2951,Gavin Jonesa,93451.41,7802.6175,3,7,15,2,23.5,18.125,8.23,0,1,1048.87,33.68774195,312.5,121.4791361,81.85666624,629.0602688,Standard
2952,Gavin Jonesc,172441.08,14565.09,2,1,11,4,3.75,11.75,2.78,3,2,300.22,34.78931917,251.5,490.9929608,110.5819483,771.6154645,Good
2953,Gavin Jonesl,39522.28,3469.523333,8,8,30,7,40.5,23.625,8.65,10,0,2024.37,32.38169545,78.5,160.3214343,46.303762,340.2384063,Poor
2954,Gavin Jonesp,86707.46,7325.621666,6,6.5,15.5,3.5,15.0625,13.125,1.7275,6.25,1,1179.925,33.1678239,179.5,69.3532164,152.55172,530.2227828,Standard
2955,Gavin Jonesq,9584.875,643.7395833,5,5,12,6,11.875,20,12.65,6,1,1414.03,34.10534907,172.5,24.70853881,23.83786226,278.6307491,Standard
2956,Gavin Jonesu,20639.79,1541.9825,7,5,15,9,48.125,14.375,15.525,8,0,4145.87,32.29630378,13.5,95.62691019,42.74836523,215.7749629,Standard
2957,Gavind,20344.02,1950.335,3,3,33,2,6,18.375,13.665,10.625,1,1391.92,33.11081546,206.5,19.01810842,14.89935957,332.3392415,Poor
2958,Gaynort,69051.14,5503.261667,4,7,9,2,9.375,7.75,12.7,5.5,1,1396.03,32.77795791,190.5,107.1674917,57.62358329,375.7779764,Standard
2959,Geert Den,37131.02,3307.251667,5,7,8,1,6,3.5,10.3,6.375,2,88,33.01575725,329.5,16.72386795,25.34430921,414.8104914,Good
2960,Geigerl,21989.265,1835.43875,5,5,1,0,0.5,6.375,10.35,3,2,128.7,28.17867957,205.5,0,25.64023865,346.7875601,Good
2961,Geigerm,46092.27,4134.0225,7,5,27,4,18.375,20,5.295,12.875,0,1509.72,29.32699854,161.5,114.3106707,47.05142113,410.0012187,Poor
2962,Geigerq,41442.4,3160.533333,3,1,5,4,6.25,6,9.54,3.375,2,419.05,34.33471094,296.5,125.404285,27.35106352,362.2978785,Good
2963,Gellera,131617.4,10742.11667,4,3,15,0,12.75,19.75,2.32,5.75,1,929.47,32.6463668,262.5,0,163.6134278,700.9219136,Standard
2964,Gellerb,35384,2960.666667,9,6,32,9,30,17.875,1.93,8.875,0,4161.42,31.69504745,46.5,214.3342971,26.86509514,235.1963418,Poor
2965,Gellere,83062.28,7162.856667,7,9,33,5,15.625,17.75,5.27,10.75,0,2173.72,32.75160488,204.5,176.3191413,82.11294645,535.6531734,Poor
2966,Gellerk,7189.54,332.1283333,3,5,20,7,9.125,15.75,16.79,7,1,1997.66,32.02269216,193.5,34.07201429,0,249.4153269,Good
2967,Gellerl,11169.595,667.7995833,7,4,10,0,8,11,14.375,5,1,303.16,29.38937422,210.5,0,25.35613608,292.5862704,Standard
